Observer's latitude (deg) ? 147
Day of the month (1-31)? 6
Month (1-12) ? 3
Right ascension (h,m)   ? 9,54
Declination (deg)       ? 76

From (h,m): ? 7,54
To (h,m):   ? 6,43

Positive rotation rates are clockwise:
 21h 53    Rotation  -0.22
 21h 54    Rotation  -0.22
 21h 55    Rotation  -0.22
 21h 56    Rotation  -0.22
 21h 57    Rotation  -0.22
 21h 58    Rotation  -0.22
 21h 59    Rotation  -0.22
 22h  0    Rotation  -0.22
 22h  1    Rotation  -0.22
 22h  2    Rotation  -0.22
 22h  3    Rotation  -0.22
 22h  4    Rotation  -0.22
 22h  5    Rotation  -0.22
 22h  6    Rotation  -0.22
 22h  7    Rotation  -0.22
 22h  8    Rotation  -0.22
 22h  9    Rotation  -0.22
 22h 10    Rotation  -0.22
 22h 11    Rotation  -0.22
 22h 12    Rotation  -0.22
 22h 13    Rotation  -0.22
 22h 14    Rotation  -0.22
 22h 15    Rotation  -0.22
 22h 16    Rotation  -0.22
 22h 17    Rotation  -0.22
 22h 18    Rotation  -0.22
 22h 19    Rotation  -0.22
 22h 20    Rotation  -0.22
 22h 21    Rotation  -0.22
 22h 22    Rotation  -0.22
 22h 23    Rotation  -0.22
 22h 24    Rotation  -0.22
 22h 25    Rotation  -0.22
 22h 26    Rotation  -0.22
 22h 27    Rotation  -0.22
 22h 28    Rotation  -0.22
 22h 29    Rotation  -0.22
 22h 30    Rotation  -0.22
 22h 31    Rotation  -0.22
 22h 32    Rotation  -0.22
 22h 33    Rotation  -0.22
 22h 34    Rotation  -0.22
 22h 35    Rotation  -0.22
 22h 36    Rotation  -0.22
 22h 37    Rotation  -0.22
 22h 38    Rotation  -0.22
 22h 39    Rotation  -0.22
 22h 40    Rotation  -0.22
 22h 41    Rotation  -0.22
 22h 42    Rotation  -0.22
 22h 43    Rotation  -0.22
 22h 44    Rotation  -0.22
 22h 45    Rotation  -0.22
 22h 46    Rotation  -0.22
 22h 47    Rotation  -0.22
 22h 48    Rotation  -0.22
 22h 49    Rotation  -0.22
 22h 50    Rotation  -0.22
 22h 51    Rotation  -0.22
 22h 52    Rotation  -0.22
 22h 53    Rotation  -0.22
 22h 54    Rotation  -0.22
 22h 55    Rotation  -0.22
 22h 56    Rotation  -0.22
 22h 57    Rotation  -0.22
 22h 58    Rotation  -0.22
 22h 59    Rotation  -0.22
 23h  0    Rotation  -0.22
 23h  1    Rotation  -0.22
 23h  2    Rotation  -0.22
 23h  3    Rotation  -0.22
 23h  4    Rotation  -0.22
 23h  5    Rotation  -0.22
 23h  6    Rotation  -0.22
 23h  7    Rotation  -0.22
 23h  8    Rotation  -0.22
 23h  9    Rotation  -0.22
 23h 10    Rotation  -0.22
 23h 11    Rotation  -0.22
 23h 12    Rotation  -0.22
 23h 13    Rotation  -0.22
 23h 14    Rotation  -0.22
 23h 15    Rotation  -0.22
 23h 16    Rotation  -0.22
 23h 17    Rotation  -0.22
 23h 18    Rotation  -0.22
 23h 19    Rotation  -0.22
 23h 20    Rotation  -0.22
 23h 21    Rotation  -0.22
 23h 22    Rotation  -0.22
 23h 23    Rotation  -0.22
 23h 24    Rotation  -0.22
 23h 25    Rotation  -0.22
 23h 26    Rotation  -0.22
 23h 27    Rotation  -0.22
 23h 28    Rotation  -0.22
 23h 29    Rotation  -0.22
 23h 30    Rotation  -0.22
 23h 31    Rotation  -0.22
 23h 32    Rotation  -0.22
 23h 33    Rotation  -0.22
 23h 34    Rotation  -0.22
 23h 35    Rotation  -0.22
 23h 36    Rotation  -0.22
 23h 37    Rotation  -0.22
 23h 38    Rotation  -0.22
 23h 39    Rotation  -0.22
 23h 40    Rotation  -0.22
 23h 41    Rotation  -0.22
 23h 42    Rotation  -0.22
 23h 43    Rotation  -0.22
 23h 44    Rotation  -0.22
 23h 45    Rotation  -0.22
 23h 46    Rotation  -0.22
 23h 47    Rotation  -0.22
 23h 48    Rotation  -0.22
 23h 49    Rotation  -0.22
 23h 50    Rotation  -0.22
 23h 51    Rotation  -0.22
 23h 52    Rotation  -0.22
 23h 53    Rotation  -0.22
 23h 54    Rotation  -0.22
 23h 55    Rotation  -0.22
 23h 56    Rotation  -0.22
 23h 57    Rotation  -0.22
 23h 58    Rotation  -0.22
 23h 59    Rotation  -0.22
  0h  0    Rotation  -0.22
  0h  1    Rotation  -0.22
  0h  2    Rotation  -0.22
  0h  3    Rotation  -0.22
  0h  4    Rotation  -0.22
  0h  5    Rotation  -0.22
  0h  6    Rotation  -0.22
  0h  7    Rotation  -0.22
  0h  8    Rotation  -0.22
  0h  9    Rotation  -0.22
  0h 10    Rotation  -0.22
  0h 11    Rotation  -0.22
  0h 12    Rotation  -0.22
  0h 13    Rotation  -0.22
  0h 14    Rotation  -0.22
  0h 15    Rotation  -0.22
  0h 16    Rotation  -0.22
  0h 17    Rotation  -0.22
  0h 18    Rotation  -0.22
  0h 19    Rotation  -0.22
  0h 20    Rotation  -0.22
  0h 21    Rotation  -0.22
  0h 22    Rotation  -0.22
  0h 23    Rotation  -0.22
  0h 24    Rotation  -0.22
  0h 25    Rotation  -0.22
  0h 26    Rotation  -0.22
  0h 27    Rotation  -0.22
  0h 28    Rotation  -0.22
  0h 29    Rotation  -0.22
  0h 30    Rotation  -0.22
  0h 31    Rotation  -0.22
  0h 32    Rotation  -0.22
  0h 33    Rotation  -0.22
  0h 34    Rotation  -0.22
  0h 35    Rotation  -0.22
  0h 36    Rotation  -0.22
  0h 37    Rotation  -0.22
  0h 38    Rotation  -0.22
  0h 39    Rotation  -0.22
  0h 40    Rotation  -0.22
  0h 41    Rotation  -0.22
  0h 42    Rotation  -0.22
  0h 43    Rotation  -0.22
  0h 44    Rotation  -0.22
  0h 45    Rotation  -0.22
  0h 46    Rotation  -0.22
  0h 47    Rotation  -0.22
  0h 48    Rotation  -0.22
  0h 49    Rotation  -0.22
  0h 50    Rotation  -0.22
  0h 51    Rotation  -0.22
  0h 52    Rotation  -0.22
  0h 53    Rotation  -0.22
  0h 54    Rotation  -0.22
  0h 55    Rotation  -0.22
  0h 56    Rotation  -0.22
  0h 57    Rotation  -0.22
  0h 58    Rotation  -0.22
  0h 59    Rotation  -0.22
  1h  0    Rotation  -0.22
  1h  1    Rotation  -0.22
  1h  2    Rotation  -0.22
  1h  3    Rotation  -0.22
  1h  4    Rotation  -0.22
  1h  5    Rotation  -0.22
  1h  6    Rotation  -0.22
  1h  7    Rotation  -0.22
  1h  8    Rotation  -0.22
  1h  9    Rotation  -0.22
  1h 10    Rotation  -0.22
  1h 11    Rotation  -0.22
  1h 12    Rotation  -0.22
  1h 13    Rotation  -0.22
  1h 14    Rotation  -0.22
  1h 15    Rotation  -0.22
  1h 16    Rotation  -0.22
  1h 17    Rotation  -0.22
  1h 18    Rotation  -0.22
  1h 19    Rotation  -0.22
  1h 20    Rotation  -0.22
  1h 21    Rotation  -0.22
  1h 22    Rotation  -0.22
  1h 23    Rotation  -0.22
  1h 24    Rotation  -0.22
  1h 25    Rotation  -0.22
  1h 26    Rotation  -0.22
  1h 27    Rotation  -0.22
  1h 28    Rotation  -0.22
  1h 29    Rotation  -0.22
  1h 30    Rotation  -0.22
  1h 31    Rotation  -0.22
  1h 32    Rotation  -0.22
  1h 33    Rotation  -0.22
  1h 34    Rotation  -0.22
  1h 35    Rotation  -0.22
  1h 36    Rotation  -0.22
  1h 37    Rotation  -0.22
  1h 38    Rotation  -0.22
  1h 39    Rotation  -0.22
  1h 40    Rotation  -0.22
  1h 41    Rotation  -0.22
  1h 42    Rotation  -0.22
  1h 43    Rotation  -0.22
  1h 44    Rotation  -0.22
  1h 45    Rotation  -0.22
  1h 46    Rotation  -0.22
  1h 47    Rotation  -0.22
  1h 48    Rotation  -0.22
  1h 49    Rotation  -0.22
  1h 50    Rotation  -0.22
  1h 51    Rotation  -0.22
  1h 52    Rotation  -0.22
  1h 53    Rotation  -0.22
  1h 54    Rotation  -0.22
  1h 55    Rotation  -0.22
  1h 56    Rotation  -0.22
  1h 57    Rotation  -0.22
  1h 58    Rotation  -0.22
  1h 59    Rotation  -0.22
  2h  0    Rotation  -0.22
  2h  1    Rotation  -0.22
  2h  2    Rotation  -0.22
  2h  3    Rotation  -0.22
  2h  4    Rotation  -0.22
  2h  5    Rotation  -0.22
  2h  6    Rotation  -0.22
  2h  7    Rotation  -0.22
  2h  8    Rotation  -0.22
  2h  9    Rotation  -0.22
  2h 10    Rotation  -0.22
  2h 11    Rotation  -0.22
  2h 12    Rotation  -0.22
  2h 13    Rotation  -0.22
  2h 14    Rotation  -0.22
  2h 15    Rotation  -0.22
  2h 16    Rotation  -0.22
  2h 17    Rotation  -0.22
  2h 18    Rotation  -0.22
  2h 19    Rotation  -0.22
  2h 20    Rotation  -0.22
  2h 21    Rotation  -0.22
  2h 22    Rotation  -0.22
  2h 23    Rotation  -0.22
  2h 24    Rotation  -0.22
  2h 25    Rotation  -0.22
  2h 26    Rotation  -0.22
  2h 27    Rotation  -0.22
  2h 28    Rotation  -0.22
  2h 29    Rotation  -0.22
  2h 30    Rotation  -0.22
  2h 31    Rotation  -0.22
  2h 32    Rotation  -0.23
  2h 33    Rotation  -0.23
  2h 34    Rotation  -0.23
  2h 35    Rotation  -0.23
  2h 36    Rotation  -0.23
  2h 37    Rotation  -0.23
  2h 38    Rotation  -0.23
  2h 39    Rotation  -0.23
  2h 40    Rotation  -0.23
  2h 41    Rotation  -0.23
  2h 42    Rotation  -0.23
  2h 43    Rotation  -0.23
  2h 44    Rotation  -0.23
  2h 45    Rotation  -0.23
  2h 46    Rotation  -0.23
  2h 47    Rotation  -0.23
  2h 48    Rotation  -0.23
  2h 49    Rotation  -0.23
  2h 50    Rotation  -0.23
  2h 51    Rotation  -0.23
  2h 52    Rotation  -0.23
  2h 53    Rotation  -0.23
  2h 54    Rotation  -0.23
  2h 55    Rotation  -0.23
  2h 56    Rotation  -0.23
  2h 57    Rotation  -0.23
  2h 58    Rotation  -0.23
  2h 59    Rotation  -0.23
  3h  0    Rotation  -0.23
  3h  1    Rotation  -0.23
  3h  2    Rotation  -0.23
  3h  3    Rotation  -0.23
  3h  4    Rotation  -0.23
  3h  5    Rotation  -0.23
  3h  6    Rotation  -0.23
  3h  7    Rotation  -0.23
  3h  8    Rotation  -0.23
  3h  9    Rotation  -0.23
  3h 10    Rotation  -0.23
  3h 11    Rotation  -0.23
  3h 12    Rotation  -0.23
  3h 13    Rotation  -0.23
  3h 14    Rotation  -0.23
  3h 15    Rotation  -0.23
  3h 16    Rotation  -0.23
  3h 17    Rotation  -0.23
  3h 18    Rotation  -0.23
  3h 19    Rotation  -0.23
  3h 20    Rotation  -0.23
  3h 21    Rotation  -0.23
  3h 22    Rotation  -0.23
  3h 23    Rotation  -0.23
  3h 24    Rotation  -0.23
  3h 25    Rotation  -0.23
  3h 26    Rotation  -0.23
  3h 27    Rotation  -0.23
  3h 28    Rotation  -0.23
  3h 29    Rotation  -0.23
  3h 30    Rotation  -0.23
  3h 31    Rotation  -0.23
  3h 32    Rotation  -0.23
  3h 33    Rotation  -0.23
  3h 34    Rotation  -0.23
  3h 35    Rotation  -0.23
  3h 36    Rotation  -0.23
  3h 37    Rotation  -0.23
  3h 38    Rotation  -0.23
  3h 39    Rotation  -0.23
  3h 40    Rotation  -0.23
  3h 41    Rotation  -0.23
  3h 42    Rotation  -0.23
  3h 43    Rotation  -0.23
  3h 44    Rotation  -0.23
  3h 45    Rotation  -0.23
  3h 46    Rotation  -0.23
  3h 47    Rotation  -0.23
  3h 48    Rotation  -0.23
  3h 49    Rotation  -0.23
  3h 50    Rotation  -0.23
  3h 51    Rotation  -0.23
  3h 52    Rotation  -0.23
  3h 53    Rotation  -0.23
  3h 54    Rotation  -0.23
  3h 55    Rotation  -0.23
  3h 56    Rotation  -0.23
  3h 57    Rotation  -0.23
  3h 58    Rotation  -0.23
  3h 59    Rotation  -0.23
  4h  0    Rotation  -0.23
  4h  1    Rotation  -0.23
  4h  2    Rotation  -0.23
  4h  3    Rotation  -0.23
  4h  4    Rotation  -0.23
  4h  5    Rotation  -0.23
  4h  6    Rotation  -0.23
  4h  7    Rotation  -0.23
  4h  8    Rotation  -0.23
  4h  9    Rotation  -0.23
  4h 10    Rotation  -0.23
  4h 11    Rotation  -0.23
  4h 12    Rotation  -0.23
  4h 13    Rotation  -0.23
  4h 14    Rotation  -0.23
  4h 15    Rotation  -0.23
  4h 16    Rotation  -0.23
  4h 17    Rotation  -0.23
  4h 18    Rotation  -0.23
  4h 19    Rotation  -0.23
  4h 20    Rotation  -0.23
  4h 21    Rotation  -0.23
  4h 22    Rotation  -0.23
  4h 23    Rotation  -0.23
  4h 24    Rotation  -0.23
  4h 25    Rotation  -0.23
  4h 26    Rotation  -0.23
  4h 27    Rotation  -0.23
  4h 28    Rotation  -0.23
  4h 29    Rotation  -0.23
  4h 30    Rotation  -0.23
  4h 31    Rotation  -0.23
  4h 32    Rotation  -0.23
  4h 33    Rotation  -0.23
  4h 34    Rotation  -0.23
  4h 35    Rotation  -0.23
  4h 36    Rotation  -0.23
  4h 37    Rotation  -0.23
  4h 38    Rotation  -0.23
  4h 39    Rotation  -0.24
  4h 40    Rotation  -0.24
  4h 41    Rotation  -0.24
  4h 42    Rotation  -0.24
  4h 43    Rotation  -0.24
  4h 44    Rotation  -0.24
  4h 45    Rotation  -0.24
  4h 46    Rotation  -0.24
  4h 47    Rotation  -0.24
  4h 48    Rotation  -0.24
  4h 49    Rotation  -0.24
  4h 50    Rotation  -0.24
  4h 51    Rotation  -0.24
  4h 52    Rotation  -0.24
  4h 53    Rotation  -0.24
  4h 54    Rotation  -0.24
  4h 55    Rotation  -0.24
  4h 56    Rotation  -0.24
  4h 57    Rotation  -0.24
  4h 58    Rotation  -0.24
  4h 59    Rotation  -0.24
  5h  0    Rotation  -0.24
  5h  1    Rotation  -0.24
  5h  2    Rotation  -0.24
  5h  3    Rotation  -0.24
  5h  4    Rotation  -0.24
  5h  5    Rotation  -0.24
  5h  6    Rotation  -0.24
  5h  7    Rotation  -0.24
  5h  8    Rotation  -0.24
  5h  9    Rotation  -0.24
  5h 10    Rotation  -0.24
  5h 11    Rotation  -0.24
  5h 12    Rotation  -0.24
  5h 13    Rotation  -0.24
  5h 14    Rotation  -0.24
  5h 15    Rotation  -0.24
  5h 16    Rotation  -0.24
  5h 17    Rotation  -0.24
  5h 18    Rotation  -0.24
  5h 19    Rotation  -0.24
  5h 20    Rotation  -0.24
  5h 21    Rotation  -0.24
  5h 22    Rotation  -0.24
  5h 23    Rotation  -0.24
  5h 24    Rotation  -0.24
  5h 25    Rotation  -0.24
  5h 26    Rotation  -0.24
  5h 27    Rotation  -0.24
  5h 28    Rotation  -0.24
  5h 29    Rotation  -0.24
  5h 30    Rotation  -0.24
  5h 31    Rotation  -0.24
  5h 32    Rotation  -0.24
  5h 33    Rotation  -0.24
  5h 34    Rotation  -0.24
  5h 35    Rotation  -0.24
  5h 36    Rotation  -0.24
  5h 37    Rotation  -0.24
  5h 38    Rotation  -0.24
  5h 39    Rotation  -0.24
  5h 40    Rotation  -0.24
  5h 41    Rotation  -0.24
  5h 42    Rotation  -0.24
  5h 43    Rotation  -0.24
  5h 44    Rotation  -0.25
  5h 45    Rotation  -0.25
  5h 46    Rotation  -0.25
  5h 47    Rotation  -0.25
  5h 48    Rotation  -0.25
  5h 49    Rotation  -0.25
  5h 50    Rotation  -0.25
  5h 51    Rotation  -0.25
  5h 52    Rotation  -0.25
  5h 53    Rotation  -0.25
  5h 54    Rotation  -0.25
  5h 55    Rotation  -0.25
  5h 56    Rotation  -0.25
  5h 57    Rotation  -0.25
  5h 58    Rotation  -0.25
  5h 59    Rotation  -0.25
  6h  0    Rotation  -0.25
  6h  1    Rotation  -0.25
  6h  2    Rotation  -0.25
  6h  3    Rotation  -0.25
  6h  4    Rotation  -0.25
  6h  5    Rotation  -0.25
  6h  6    Rotation  -0.25
  6h  7    Rotation  -0.25
  6h  8    Rotation  -0.25
  6h  9    Rotation  -0.25
  6h 10    Rotation  -0.25
  6h 11    Rotation  -0.25
  6h 12    Rotation  -0.25
  6h 13    Rotation  -0.25
  6h 14    Rotation  -0.25
  6h 15    Rotation  -0.25
  6h 16    Rotation  -0.25
  6h 17    Rotation  -0.25
  6h 18    Rotation  -0.25
  6h 19    Rotation  -0.25
  6h 20    Rotation  -0.25
  6h 21    Rotation  -0.25
  6h 22    Rotation  -0.25
  6h 23    Rotation  -0.25
  6h 24    Rotation  -0.25
  6h 25    Rotation  -0.25
  6h 26    Rotation  -0.25
  6h 27    Rotation  -0.25
  6h 28    Rotation  -0.25
  6h 29    Rotation  -0.25
  6h 30    Rotation  -0.25
  6h 31    Rotation  -0.25
  6h 32    Rotation  -0.25
  6h 33    Rotation  -0.26
  6h 34    Rotation  -0.26
  6h 35    Rotation  -0.26
  6h 36    Rotation  -0.26
  6h 37    Rotation  -0.26
  6h 38    Rotation  -0.26
  6h 39    Rotation  -0.26
  6h 40    Rotation  -0.26
  6h 41    Rotation  -0.26
  6h 42    Rotation  -0.26
  6h 43    Rotation  -0.26

Cumulative field rotation:  359.76

Start alt.   42    Az. 194
Ending alt.  38    Az. 196
